Transaction_ID,Category,Subcategory,Date_Categorized,Source
TXN_A07A7CAA,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_D537C312,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_9A8F754B,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_07F8FE59,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_1C125F4C,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_F137892A,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_0288EA60,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_255A780A,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_4C284F32,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_BCF4FA6E,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_F30BE997,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_26CDF974,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_41B6FFC7,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_516F1BBC,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_E10E4907,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_F3738F19,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_58C01780,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_5858B7AB,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_31F21304,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_177CEF5F,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_C221F8D2,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_803F9F06,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_B6EE0352,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_82721D99,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_68BDF32E,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_B31EBAEC,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_F53858CA,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_520E12CC,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_67EC749E,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_CCCE88A0,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_89BFB198,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_37B69F6D,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_0E41558B,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_C42FCE2D,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_CF9D8ADD,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_5F727FBE,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_142ED27F,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_2DC2582F,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_96ED1936,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_7F975728,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_F17CFA48,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_C720EC83,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_873E33D3,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_5ECDD7DD,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_D5A21CB1,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_9C5B0AF7,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_8F07F37E,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_FE08C920,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_F471D7BB,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_A5DF2A6B,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_2D7B2124,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_D1B32404,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_C11FA484,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_C6CA1004,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_12A53D3C,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_314AF879,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_946E9942,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_5B858DAF,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_EF138DB1,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_15D53D11,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_5D690B5F,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_6EE809B2,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_0253BF85,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_8A3A3C51,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_10538A4C,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_6FEBCFA1,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_E2C2F982,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_0CA33A6C,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_3AF34DFE,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_E133B17E,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_8A4F6812,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_D4780D33,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_1F491640,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_33F5A586,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_F53F4652,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_7A67C05D,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_427CD72C,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_AB7F7A2D,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_B77F02BD,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_937FE3D3,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_61750745,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_6625A5C5,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_878D0687,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_6B7B08D5,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_0753002C,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_37BF7B35,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_9DD9ACAB,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_28B815C6,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_15AF1076,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_5AB868F6,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_4ECFBDA2,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_A4AB047C,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_8B1A1F9E,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_B8145DE0,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_52915E94,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_FA224627,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_BD15C606,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_1869794A,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_ECF4ABAD,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_EAD0E993,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_051AAEE1,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_4F4445F5,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_4B0BC708,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_A98E2C70,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_0C5572B0,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_0A99B9F5,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_E7F7BF4F,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_204B06FA,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_94518B4A,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_EEDBB9F5,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_C45E365C,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_C3BFBB77,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_5917844D,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_DA32E729,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_E047E1AB,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_BC355E6D,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_879A1076,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_EBA84D16,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_AA343192,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_DE926545,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_BABFE8DB,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_ABFBF87C,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_915275D2,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_33F85C4F,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_AAAA63F2,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_5B6FF1B6,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_93F5D938,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_1ED5B7D5,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_DA8EFCCE,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_CEECEADA,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_079B2815,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_42BFDF26,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_7A00D8BD,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_6DC7F50E,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_41597A8B,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_C92710F3,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_F6E13E16,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_3D1FAF93,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_D5924E26,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_0D41AEFC,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_DDCA7E42,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_B085644B,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_D2136992,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_2C472144,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_E87D675B,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_53ACBBAF,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_97CCD3CC,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_F6793217,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_B581BD89,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_230CE255,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_E3A02380,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_D6736C16,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_CA442243,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_1CC48167,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_31773BA5,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_2265A06B,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_B80853A9,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_9B167366,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_DD39F1F6,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_B133D38C,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_9F432AAF,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_383F6A74,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_9540D3F0,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_C377B39F,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_01994E00,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_BF9BB4CC,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_8B6C4CF8,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_FC85BA0A,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_895A101D,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_4D55CAF1,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_713F6BBE,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_9AC1B531,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_38811931,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_C3B15CED,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_9491AD8A,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_710ACFDD,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_8E235D53,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_FDF6253D,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_2A4ECB1D,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_9089A755,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_D5D87F7D,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_53B70F9E,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_AE2D81B6,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_4B48868F,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_C45E95EF,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_EE0F1C8A,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_0BC6F96E,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_8AEDCBC3,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_4CC33CA4,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_056CED04,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_CF2BE9AE,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_EC807296,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_191E68E8,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_372CDA8A,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_4653F7D3,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_5CEE04A0,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_0EF52345,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_02904105,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_D66846E4,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_A1A71E12,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_B45895A9,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_3545004C,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_CD61AFE2,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_9ABA1486,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_D0E4F926,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_4D411714,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_DD9232AF,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_615F86B5,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_61A9B0CE,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_8246B0E3,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_0ECAC72A,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_F8C02152,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_7FA84F64,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_252E6069,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_A9027F11,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_FCAC4230,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_3F5A5542,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_EA7B1F0D,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_3EA60283,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_721C6AEC,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_AE97B759,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_BABB9C78,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_04FC93AF,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_232772F0,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_BCEF2866,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_0AFA2288,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_09AF78D9,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_478E3E1B,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_D734EA8F,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_FF057C93,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_1534725F,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_2F346A17,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_3AAD94A8,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_CCBAFC8C,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_98FDAD28,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_B38F40EC,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_5C509791,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_45AFD384,Food & Dining,Groceries,2025-10-06 17:02:14,Manual
